labels,path
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M011.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M020.wav
angry,./Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M008.wav
angry,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F033.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F042.wav
sad,./Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M005.wav
sad,./Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F000.wav
angry,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F016.wav
happy,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F015.wav
happy,./Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F012.wav
neutral,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F015.wav
happy,./Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F021.wav
neutral,./Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M004.wav
angry,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F032.wav
neutral,./Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F013.wav
angry,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F006.wav
neutral,./Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F003.wav
angry,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F034.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F018.wav
angry,./Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M029.wav
angry,./Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F037.wav
angry,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M027.wav
sad,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_F032.wav
angry,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F031.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M008.wav
sad,./Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F016.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F004.wav
neutral,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M019.wav
neutral,./Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M010.wav
angry,./Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F013.wav
angry,./Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M045.wav
happy,./Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M014.wav
neutral,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M017.wav
sad,./Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M035.wav
neutral,./Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F026.wav
angry,./Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F002.wav
sad,./Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M005.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F012.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F020.wav
neutral,./Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M013.wav
neutral,./Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M035.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M003.wav
happy,./Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M009.wav
sad,./Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M025.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F012.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F026.wav
angry,./Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F036.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M001.wav
neutral,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M003.wav
sad,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M036.wav
sad,./Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F011.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F009.wav
sad,./Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F013.wav
sad,./Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_M031.wav
happy,./Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M044.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F019.wav
neutral,./Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F000.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F013.wav
sad,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M037.wav
neutral,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M018.wav
angry,./Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M016.wav
sad,./Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F022.wav
angry,./Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F038.wav
angry,./Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F023.wav
angry,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M025.wav
sad,./Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F051.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M028.wav
neutral,./Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M039.wav
neutral,./Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F020.wav
sad,./Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M010.wav
neutral,./Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M033.wav
neutral,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F012.wav
neutral,./Session1/sentences/wav/Ses01F_impro01/Ses01F_impro01_F000.wav
neutral,./Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F032.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F026.wav
neutral,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M013.wav
happy,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M019.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M013.wav
neutral,./Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M006.wav
neutral,./Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F005.wav
neutral,./Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F022.wav
neutral,./Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_F006.wav
sad,./Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M001.wav
neutral,./Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M010.wav
neutral,./Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F002.wav
happy,./Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F022.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F041.wav
neutral,./Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M016.wav
sad,./Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F012.wav
sad,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M023.wav
neutral,./Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M025.wav
neutral,./Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M008.wav
angry,./Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F019.wav
neutral,./Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F021.wav
happy,./Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F003.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F027.wav
angry,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M014.wav
happy,./Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M041.wav
happy,./Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M002.wav
happy,./Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F012.wav
happy,./Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F009.wav
angry,./Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M015.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F023.wav
neutral,./Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F033.wav
neutral,./Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F002.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M034.wav
neutral,./Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M021.wav
sad,./Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_F000.wav
happy,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M023.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F009.wav
sad,./Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F006.wav
neutral,./Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M009.wav
sad,./Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M016.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M028.wav
happy,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_F023.wav
happy,./Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M001.wav
sad,./Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_M041.wav
happy,./Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M019.wav
neutral,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F023.wav
happy,./Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M021.wav
sad,./Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M026.wav
happy,./Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F004.wav
angry,./Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F018.wav
neutral,./Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F021.wav
neutral,./Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M012.wav
happy,./Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M016.wav
neutral,./Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F012.wav
neutral,./Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M001.wav
angry,./Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F014.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F027.wav
neutral,./Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M001.wav
sad,./Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M029.wav
angry,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F042.wav
happy,./Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M021.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F033.wav
angry,./Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F002.wav
happy,./Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M000.wav
angry,./Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_M017.wav
happy,./Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F006.wav
happy,./Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F024.wav
angry,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F034.wav
sad,./Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M022.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F004.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M005.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M025.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F012.wav
neutral,./Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F003.wav
happy,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F009.wav
happy,./Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M039.wav
sad,./Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M007.wav
neutral,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_F020.wav
sad,./Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M006.wav
neutral,./Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M007.wav
neutral,./Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M029.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M030.wav
happy,./Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F000.wav
happy,./Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M036.wav
happy,./Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M016.wav
happy,./Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M029.wav
angry,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M025.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F010.wav
sad,./Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M011.wav
neutral,./Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F000.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M002.wav
sad,./Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F007.wav
happy,./Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M015.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M025.wav
neutral,./Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M035.wav
angry,./Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M032.wav
angry,./Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M016.wav
angry,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M011.wav
sad,./Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F013.wav
neutral,./Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M019.wav
neutral,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M027.wav
sad,./Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M023.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M042.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F040.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M000.wav
happy,./Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F015.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M022.wav
neutral,./Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M001.wav
sad,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F007.wav
happy,./Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F023.wav
happy,./Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M005.wav
angry,./Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F013.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M005.wav
happy,./Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F011.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F005.wav
neutral,./Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M041.wav
neutral,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M076.wav
happy,./Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M002.wav
sad,./Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F022.wav
sad,./Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F014.wav
neutral,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M000.wav
neutral,./Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_M043.wav
happy,./Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F010.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_M021.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M037.wav
neutral,./Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M007.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F014.wav
happy,./Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M028.wav
angry,./Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F031.wav
neutral,./Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F037.wav
sad,./Session4/sentences/wav/Ses04M_script01_3/Ses04M_script01_3_M028.wav
sad,./Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F015.wav
neutral,./Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F013.wav
sad,./Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M030.wav
neutral,./Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M021.wav
neutral,./Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F019.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M032.wav
angry,./Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F013.wav
angry,./Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M041.wav
neutral,./Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M015.wav
neutral,./Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M017.wav
neutral,./Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F017.wav
angry,./Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F034.wav
happy,./Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M014.wav
angry,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F029.wav
neutral,./Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F025.wav
happy,./Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M032.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F009.wav
angry,./Session4/sentences/wav/Ses04F_impro01/Ses04F_impro01_M008.wav
happy,./Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M010.wav
neutral,./Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M041.wav
angry,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M021.wav
angry,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M024.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M024.wav
neutral,./Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M017.wav
neutral,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F010.wav
angry,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F016.wav
neutral,./Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F028.wav
sad,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_F027.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F010.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F005.wav
sad,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M024.wav
neutral,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F011.wav
neutral,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M017.wav
neutral,./Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M019.wav
sad,./Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F007.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M010.wav
happy,./Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_F000.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M032.wav
happy,./Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F000.wav
happy,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M006.wav
angry,./Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M013.wav
happy,./Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F044.wav
neutral,./Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F012.wav
sad,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M030.wav
happy,./Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M042.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F039.wav
sad,./Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M031.wav
happy,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M016.wav
angry,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M044.wav
angry,./Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F039.wav
neutral,./Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F004.wav
sad,./Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F022.wav
happy,./Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M028.wav
angry,./Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_F004.wav
sad,./Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M014.wav
neutral,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F001.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M062.wav
angry,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M008.wav
neutral,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M030.wav
neutral,./Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F025.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M025.wav
happy,./Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F020.wav
angry,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M004.wav
neutral,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M017.wav
neutral,./Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_F010.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M039.wav
happy,./Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M033.wav
neutral,./Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M002.wav
sad,./Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M028.wav
happy,./Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M018.wav
sad,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M045.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F036.wav
sad,./Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F023.wav
neutral,./Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M030.wav
sad,./Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M000.wav
happy,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F003.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M003.wav
angry,./Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F038.wav
angry,./Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_M005.wav
sad,./Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M012.wav
happy,./Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F017.wav
sad,./Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M008.wav
sad,./Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_F020.wav
